codigo_interno,nome,codigo_barras,preco,estoque,categoria,ativo
4908,"MING CREMOGEMA 180G MORANGO CX","7891150068308",5.19,0,"mercearia",1
488,"MING CREMOGEMA 200G CX TRAD","7894000200026",4.5,0,"mercearia",1
2502,"MING CREMOGEMA 200G CX TRAD GRATIS 50G","7891150071780",4.22,0,"mercearia",1
5150,"MING CREMOGEMA 460G CX TRAD","7891150068292",9.95,0,"mercearia",1
4481,"MING FORTLON 230G ARROZ/AVEIA SC MARATA","7898932426103",1.99,0,"mercearia",1
4553,"MING MILNUTRI 230G ARR/AVEI DANONE","7891025104742",4.03,0,"mercearia",1
4548,"MING MILNUTRI 230G ARROZ DANONE","7891025106494",4.03,0,"mercearia",1
4554,"MING MILNUTRI 230G MAC/BAN DANONE","7891025102090",4.03,0,"mercearia",1
5773,"MING MILNUTRI 230G MULTICEREAIS DANONE","7891025107347",1.99,0,"mercearia",1
15023,"MING MUCILON 100G AVEIA, QUINEA E CEVADA","7891000387658",7.5,0,"mercearia",1
9574,"MING MUCILON 180G ARROZ","7891000319628",7.5,0,"mercearia",1
9576,"MING MUCILON 180G ARROZ/ AVEIA","7891000319543",7.5,0,"mercearia",1
10808,"MING MUCILON 180G ARROZ/ AVEIA INTEGRAL","7891000368145",7.9,0,"mercearia",1
9575,"MING MUCILON 180G MILHO","7891000319581",7.22,0,"mercearia",1
9577,"MING MUCILON 180G MULTICEREAIS","7891000319505",7.22,0,"mercearia",1
10809,"MING MUCILON 180G MULTICEREAIS","7891000368183",7.9,0,"mercearia",1
17963,"MING MUCILON 1KG ARROZ/AVEIA","7891000329092",23.22,0,"mercearia",1
17189,"MING MUCILON 1KG MULTICEREAIS","7891000329139",33,0,"mercearia",1
463,"MING MUCILON 230G ARROZ NESTLE","7891000012109",6.95,0,"mercearia",1
464,"MING MUCILON 230G ARROZ/AVEIA NESTLE","7891000035610",7.99,0,"mercearia",1
20074,"MING MUCILON 230G ARROZ/AVEIA NESTLE","7891000424322",7.99,0,"mercearia",1
5342,"MING MUCILON 230G ARROZ/AVEIA20G  NESTLE","7891000251249",6.95,0,"mercearia",1
7661,"MING MUCILON 230G ARROZ/AVEIA20G  NESTLE","7891000303078",5.76,0,"mercearia",1
411,"MING MUCILON 230G M CEREAIS NESTLE","7891000035634",5.76,0,"mercearia",1
410,"MING MUCILON 230G MILHO NESTLE","7891000012123",5.76,0,"mercearia",1
5343,"MING MUCILON 230G20 MULTICEREAIS NESTLE","7891000251263",5.76,0,"mercearia",1
9565,"MING MUCILON 300G ARROZ NESTLE","7891000357095",12.9,0,"mercearia",1
9975,"MING MUCILON 300G M CEREAIS SC","7891000356937",9.99,0,"mercearia",1
11809,"MING MUCILON 300G MILHO","7891000357132",12.9,0,"mercearia",1
9567,"MING MUCILON 300G MULTI CEREAIS","7891000357057",9.9,0,"mercearia",1
18765,"MING MUCILON 360G ARROZ NESTLE","7891000357170",11.95,0,"mercearia",1
12840,"MING MUCILON 360G ARROZ/AVEIA NESTLE","7891000357019",12.99,0,"mercearia",1
18764,"MING MUCILON 360G MILHO NESTLE","7891000356975",14.25,0,"mercearia",1
12841,"MING MUCILON 360G MULTICEREAIS NESTLE","7891000356890",12.98,0,"mercearia",1
2987,"MING MUCILON 400G ARROZ/AVEIA LATA NESTLE","7891000040898",9.99,0,"mercearia",1
3848,"MING MUCILON 400G LT MULTICEREAIS LT","7891000035832",7.99,0,"mercearia",1
10702,"MING MUCILON 600G ARROZ/AVEIA","7891000073100",27,0,"mercearia",1
1970,"MING MUCILON 600G MULTICEREAIS NESTLE","7891000086131",18.22,0,"mercearia",1
5192,"MING PIRACANJ 180G BAN/MACA CRESCER","7898215157281",3.5,0,"mercearia",1
17707,"MING VITALON 180G 6CEREAIS","7898945033008",4.99,0,"mercearia",1
17708,"MING VITALON 180G ARROZ/AVEIA","7898945033046",6,0,"mercearia",1
3261,"MINI CHICK PERDIG 275G SC TRAD SACHE","7891515485528",9.7,0,"mercearia",1
9710,"MINI CHICK PERDIG275G SC QUEIJO","7891515485535",11,0,"mercearia",1
4676,"MINI CHICKEN SUPER FGO 300G TRAD SACHE","7898040082024",9.75,0,"mercearia",1
427,"MIST BOL APTI 400G ABACAXI","7896327501251",5.49,0,"mercearia",1
9749,"MIST BOL APTI 400G BAUNILHA","7896327511335",4.22,0,"mercearia",1
19183,"MIST BOL APTI 400G BROWNIT A PETIT GATEAV","7896327515388",9.75,0,"mercearia",1
13016,"MIST BOL APTI 400G CENOURA","7896327511502",5.25,0,"mercearia",1
426,"MIST BOL APTI 400G CHOC","7896327511984",5.75,0,"mercearia",1
8924,"MIST BOL APTI 400G COCO","7896327511328",5.22,0,"mercearia",1
9678,"MIST BOL APTI 400G F NEGRA","7896327510956",4.15,0,"mercearia",1
5139,"MIST BOL APTI 400G FESTA","7896327501398",4.15,0,"mercearia",1
9750,"MIST BOL APTI 400G LARANJA","7896327511342",5.45,0,"mercearia",1
8925,"MIST BOL APTI 400G LIMAO","7896327510772",5.45,0,"mercearia",1
14146,"MIST BOL APTI 400G MILHO","7896327511991",5.5,0,"mercearia",1
6156,"MIST BOL D BENTA 450G BAUNILHA SACHE","7896005272107",7.98,0,"mercearia",1
7779,"MIST BOL D BENTA 450G BRIG SACHE","7896005220153",5.99,0,"mercearia",1
16184,"MIST BOL D BENTA 450G BRIG SACHE","7896005211007",8.28,0,"mercearia",1
849,"MIST BOL D BENTA 450G CENOURA SACHE","7896005280911",7.95,0,"mercearia",1
5102,"MIST BOL D BENTA 450G CHOC SACHE","7896005217023",8.7,0,"mercearia",1
8169,"MIST BOL D BENTA 450G CHOC/AVELA SACHE","7896005216927",7.9,0,"mercearia",1
2503,"MIST BOL D BENTA 450G COCO SACHE","7896005272046",7.92,0,"mercearia",1
2504,"MIST BOL D BENTA 450G FESTA SACHE","7896005272060",7.9,0,"mercearia",1
5134,"MIST BOL D BENTA 450G FUBA SACHE","7896005279182",7.9,0,"mercearia",1
2341,"MIST BOL D BENTA 450G LARANJA SACHE","7896005272022",7.5,0,"mercearia",1
6155,"MIST BOL DR OETKER 450G CHOC SACHE","7891048061695",8.22,0,"mercearia",1
8762,"MIST BOL DR OETKER 450G FORMIGUEIRO SACHE","7891048061756",4.5,0,"mercearia",1
421,"MIST BOL DR OETKER 450G LARANJA SACHE","7891048061718",8.22,0,"mercearia",1
422,"MIST BOL DR OETKER 450G MILHO SACHE","7891048061800",4.02,0,"mercearia",1
7010,"MIST BOL FLEISC390G COCO","7898331012556",5.82,0,"mercearia",1
7469,"MIST BOL FLEISC390G LARJ SACHE","7898331012563",7.22,0,"mercearia",1
9027,"MIST BOL FLEISC400G CHOCOMOUSSE SACHE","7898331012761",9.98,0,"mercearia",1
3819,"MIST BOL FLEISC450G CHOCOMOUSSE SACHE","7898409951367",7.9,0,"mercearia",1
423,"MIST BOL FLEISCHM450G CHOC SACHE","7897309408575",9.98,0,"mercearia",1
10871,"MIST BOL FLEISCHM450G COCO SACHE","7897309408490",5.9,0,"mercearia",1
19730,"MIST BOL FRUTA SUL 400G BAUNILHA","7896369611352",5.75,0,"mercearia",1
12784,"MIST BOL FRUTA SUL 400G CHOC","7896369612427",5.25,0,"mercearia",1
7056,"MIST BOL HILEIA 400G CHOC","7896382503788",4.25,0,"mercearia",1
11557,"MIST BOL ITALAC 400G CENOURA","7898080642165",6.64,0,"mercearia",1
10929,"MIST BOL ITALAC 400G COCO","7898080641571",5.88,0,"mercearia",1
5777,"MIST BOL ITALAC 400G FESTA","7898080641595",4.99,0,"mercearia",1
15567,"MIST BOL ITALAC 400G FUBA","7898080641786",6.49,0,"mercearia",1
9192,"MIST BOL ITALAC 400G LARANJA","7898080641618",6.22,0,"mercearia",1
14723,"MIST BOL ITALAC 400G LIMAO","7898080641601",5.75,0,"mercearia",1
12142,"MIST BOL ITALAC 400G MILHO","7898080641779",6.64,0,"mercearia",1
17755,"MIST BOL MARATA 400G BAUNULHA","7898617581141",5.7,0,"mercearia",1
19163,"MIST BOL MARATA 400G BROW","7898617581158",6.75,0,"mercearia",1
12962,"MIST BOL MARATA 400G CHOC","7898617581165",5.75,0,"mercearia",1
17307,"MIST BOL MARATA 400G COCO","7898617581172",6.25,0,"mercearia",1
12963,"MIST BOL MARATA 400G LARANJA","7898617581196",5.5,0,"mercearia",1
17308,"MIST BOL MARATA 400G MACAXEIRA","7898617581134",6.22,0,"mercearia",1
19164,"MIST BOL MARATA 400G MILHO","7898617581202",6.75,0,"mercearia",1
419,"MIST BOL MARIZA 400G ABACAXI SACHE","7896369615626",5.22,0,"mercearia",1
6587,"MIST BOL MARIZA 400G BAUNILHA","7896369615633",5.99,0,"mercearia",1
417,"MIST BOL MARIZA 400G CHOC","7896369614834",6.22,0,"mercearia",1
10384,"MIST BOL MARIZA 400G COCO","7896369614841",5.75,0,"mercearia",1
418,"MIST BOL MARIZA 400G FESTA SACHE","7896369615640",6.25,0,"mercearia",1
3306,"MIST BOL MARIZA 400G LARANJA SACHE","7896369614858",6.22,0,"mercearia",1
4295,"MIST BOL MARIZA 400G MARACUJA SACHE","7896369615657",5.99,0,"mercearia",1
5711,"MIST BOL MARIZA 400G MILHO","7896369619105",3.5,0,"mercearia",1
420,"MIST BOL MARIZA 400G MILHO SACHE","7896369611383",2.95,0,"mercearia",1
17944,"MIST BOL RENATA 400G BRIGADEIRO","7896022205447",7.75,0,"mercearia",1
17943,"MIST BOL RENATA 400G CHOC","7896022204181",7.75,0,"mercearia",1
17945,"MIST BOL RENATA 400G LARANJA","7896022204211",7.75,0,"mercearia",1
4522,"MIST BOL UNIAO 400G COCO CX","7891910030217",6,0,"mercearia",1
8318,"MIST BOL VITAMILHO400G COCO SACHE","7898366930085",4.54,0,"mercearia",1
491,"MIST CR LEIT MOCOCA 200G CX SORO LEITE CR LEITE","7891030300306",2.99,0,"mercearia",1
19782,"MIST CURIO OMEGA 500G ALPIST VIT SACHE","7897534856837",12,0,"mercearia",1
19784,"MIST CURIO OMEGA 500G MUDA BICO ALPIST VIT SACHE","7897534856820",11.22,0,"mercearia",1
13022,"MIST LACT CREMOR 395G CONDESADA","7896256605167",3,0,"mercearia",1
10383,"MIST LACT ITALAC 395G CONDESADA","7898080642974",4.75,0,"mercearia",1
5440,"MIST LACT MOCOCA 395G CX INTEGRAL","7891030002033",4.95,0,"mercearia",1
2985,"MIST LACT MOCOCA 395G CX SEMIDESNATADO","7891030300207",4.99,0,"mercearia",1
9950,"MIST LACT NESTLE MOCA 395G COND","7891000353769",6.5,0,"mercearia",1
19189,"MIST LACT TRIANG 260 CX COND MINEIRO","7896434921270",3.5,0,"mercearia",1
2331,"MIST LACT TRIANG 395G CX COND MINEIRO","7896434920778",4.49,0,"mercearia",1
5776,"MISTURA BOL ITALAC 400G CHOC","7898080641588",6.75,0,"mercearia",1
18781,"MISTURADOR BEBIBAS ORIGINAL LINE INOX","7899751108973",10,0,"mercearia",1
4097,"MOCA FIESTA 385G BEIJINHO CREMOSO DOCERIA","7891000155905",8.9,0,"mercearia",1
448,"MOCA FIESTA 385G BRIGADEIRO","7891000155806",8.9,0,"mercearia",1
1305,"MOCA FIESTA 385G CHOC CREMOSO DOCERIA","7891000156209",8.99,0,"mercearia",1
1627,"MOCHILA CHINA  PRINCESES 2ZIP","7899755670452",38,0,"mercearia",1
1626,"MOCHILA CHINA  WINTH BOCIE 3ZIPFEMININA","7899755668145",44,0,"mercearia",1
101,"MOCHILA CHINA FEMININA","6964210100001",25,0,"mercearia",1
1628,"MOCHILA CHINA KID CARRO FAST 1ZIP","7899755689027",29,0,"mercearia",1
11786,"MOCHILA CS2902 CHINA SPORT","7820220029024",55,0,"mercearia",1
11785,"MOCHILA CS2903 CHINA","7820220029031",60,0,"mercearia",1
11784,"MOCHILA CS62091 CHINA","7812226620916",60,0,"mercearia",1
16234,"MOCHILA NOTBOOK AZX LOGIC CASE","7899755644378",122,0,"mercearia",1
15617,"MOCHILA NOTBOOK ROCIE LEPTOP","7899755682318",75,0,"mercearia",1
18450,"MOCHILA ROCIE AZX LOGIC CASE","7908631427131",75.9,0,"mercearia",1
18433,"MOCHILA ROCIE WINTH YOUTH CHINA 2 ZIP","7908631408093",89.9,0,"mercearia",1
7937,"MOL TOM ALHESCO 340G TRAD SC","7898032333967",1.95,0,"mercearia",1
10132,"MOL TOM FUGIN1 300G SC TRAD SC","7897517206086",2.25,0,"mercearia",1
6619,"MOL TOM PALMEIRON 340G SC MANJERICAO","7898366932812",2.5,0,"mercearia",1
6620,"MOL TOM PALMEIRON 340G SC PIZZA","7898366932751",2.5,0,"mercearia",1
6807,"MOL TOM POMODORO 300G TRAD","7896036098981",2,0,"mercearia",1
10730,"MOL TOM POMOROLA 300G BOLONHESA","7896036095126",4.5,0,"mercearia",1
10731,"MOL TOM POMOROLA 300G MANJERICAO","7896036096079",4.22,0,"mercearia",1
13822,"MOL TOM POMOROLA 300G TRAD","7896036099988",4.99,0,"mercearia",1
20072,"MOL TOM QUERO 240G MANGER SC","7896102503685",3.37,0,"mercearia",1
20073,"MOL TOM QUERO 240G SC PIZZA","7896102503692",3.38,0,"mercearia",1
16838,"MOL TOM SADIA 300G PIZZA","7897518202643",2.04,0,"mercearia",1
14473,"MOL TOM TARANTELA 300G MANJERICAO","7896036099537",3.25,0,"mercearia",1
10076,"MOLA BICO DISPENS UND PET SILICONE UND","140004",10.22,0,"mercearia",1
20071,"MOLH BARB QUERO 210G FRASCO","7896102503432",6.96,0,"mercearia",1
16574,"MOLH PIM MARIZA 150ML ABAC PET","7896369618900",3.9,0,"mercearia",1
13588,"MOLH PIM MARIZA 150ML PET","7897518223471",2.75,0,"mercearia",1
4879,"MOLH SHO MARIZA 500ML PET","7896369611581",6.5,0,"mercearia",1
13589,"MOLH SHO MARIZA 900ML PET","7896369612045",5.95,0,"mercearia",1
4375,"MOLH TOM BONARE 340G TRAD TOMATE SACHE","7898905153630",1.98,0,"mercearia",1
44,"MOLHEIR JAGUAR PLAST R2140","7896952521402",2.22,0,"mercearia",1
14633,"MOLHO ALHO CAMPILAR 150ML PET","7896547909134",3.22,0,"mercearia",1
15707,"MOLHO ALHO CEPERA 150ML PET","7896025801196",2.5,0,"mercearia",1
4858,"MOLHO ALHO FR SUL 150ML PET MARIZA","7896369615138",2.75,0,"mercearia",1
5010,"MOLHO ALHO MARATA 150ML GOTA PET","7898286190361",3.75,0,"mercearia",1
8025,"MOLHO ALHO MARATA 150ML QUERO PET","7896102508994",3,0,"mercearia",1
19792,"MOLHO ALHO MARIZA 150ML PET","7896369611260",3.48,0,"mercearia",1
256,"MOLHO ALHO RUAN 150ML PET","7898380260472",1.6,0,"mercearia",1
15714,"MOLHO ALHO TAMBAU 150ML PET","7896945401018",3.22,0,"mercearia",1
255,"MOLHO ALHO TEMPERA 150ML PET","7898389991032",2,0,"mercearia",1
4269,"MOLHO ALHO TEMPERA 150ML PET","7898389991087",2,0,"mercearia",1
15292,"MOLHO BARBEC BONARE 190G GOURMET","7899659901232",8.5,0,"mercearia",1
10874,"MOLHO BARBEC BONARE 390G PET","7899659900525",8.99,0,"mercearia",1
14724,"MOLHO BARBEC CAMPO BELO 200G CHURRASCO","7898075644020",3.5,0,"mercearia",1
12236,"MOLHO BARBEC CEPERA 400G PET","7896025803114",12.22,0,"mercearia",1
14089,"MOLHO BARBEC HEMMER 330G PET","7891031409459",12.95,0,"mercearia",1
13308,"MOLHO BARBEC KENKO 180ML PET","7896007865802",8.22,0,"mercearia",1
14599,"MOLHO BARBEC PREDILET240G SC","7896292309494",4.85,0,"mercearia",1
848,"MOLHO FUJINI 290G MADEIRA SACHE","7897517206765",8.22,0,"mercearia",1
19771,"MOLHO INGL FRUTA SUL 150ML MARIZA PET","7896369615114",2.5,0,"mercearia",1
258,"MOLHO INGL GOTA 150ML PET MARATA PET","7898286190323",3.75,0,"mercearia",1
5183,"MOLHO INGL KENKO 150ML PET","7896007811403",4.22,0,"mercearia",1
5974,"MOLHO INGL MARIZA 150ML PET","7896369631718",2.81,0,"mercearia",1
8027,"MOLHO INGL QUERO 150ML PET","7896102509045",3,0,"mercearia",1
19170,"MOLHO INGL TAMBAU 150ML PET","7896945400745",3.5,0,"mercearia",1
16719,"MOLHO MAD MARATA 300G SCHE","7898286191467",4.54,0,"mercearia",1
7718,"MOLHO MAD MARATA 340G SCHE","7898286190675",3.5,0,"mercearia",1
13919,"MOLHO MAD MARIZA 350G VD","7896369615954",12.49,0,"mercearia",1
19793,"MOLHO MAD PREDILECTA 300G SCHE","7896292334298",5.22,0,"mercearia",1
7588,"MOLHO MAD PREDILECTA 340G SCHE","7896292305793",4.5,0,"mercearia",1
12368,"MOLHO MAD TAMBAU 300G SCHE","7896945403227",3.75,0,"mercearia",1
16477,"MOLHO PIM  P DEGUA 330ML TUCUPI","619205609668",5.5,0,"mercearia",1
13525,"MOLHO PIM  TAMBAU 150ML AMARELA","7896945400752",3.5,0,"mercearia",1
13997,"MOLHO PIM 140ML G OURO PET","7896712501118",3.75,0,"mercearia",1
13900,"MOLHO PIM 150ML REGINA PET","7896108300400",2.5,0,"mercearia",1
14483,"MOLHO PIM 1L SAB PARAENSE","7894571524538",9.22,0,"mercearia",1
15287,"MOLHO PIM 200ML SAB PARAENSE","2356",3.5,0,"mercearia",1
286,"MOLHO PIM 200ML TUCUPI CHEIRO PARA AMARELA","2240",3.22,0,"mercearia",1
11508,"MOLHO PIM 200ML TUCUPI HELIO AMARELA","1255558899104",3.22,0,"mercearia",1
12795,"MOLHO PIM 330ML LUCIA","20230036",4.22,0,"mercearia",1
10520,"MOLHO PIM 330ML SAB PARAENSE","7894571524521",4.22,0,"mercearia",1
11526,"MOLHO PIM 330ML SAB PARAENSE","7898930850023",3.22,0,"mercearia",1
10102,"MOLHO PIM 330ML TUCUPI DO HELIO AMARELA","7154898246002",4.22,0,"mercearia",1
10521,"MOLHO PIM 330ML TUCUPI REAL","7897275141100",5,0,"mercearia",1
5952,"MOLHO PIM 350ML TUC HELIO AMARELA","2250",4.22,0,"mercearia",1
12422,"MOLHO PIM 350ML TUC HELIO AMARELA","5555897501116",3.22,0,"mercearia",1
17030,"MOLHO PIM 500ML PAI DEGUA TUCUPI","619205609651",6.5,0,"mercearia",1
14482,"MOLHO PIM 500ML SAB PARAENSE","7898930850030",6.5,0,"mercearia",1
6330,"MOLHO PIM 500ML TUCUPI DO HELIO AMARELA","2270",5.22,0,"mercearia",1
253,"MOLHO PIM FR SUL 150ML MALAGUETA VERMELHA","7896369614476",1.95,0,"mercearia",1
254,"MOLHO PIM FRUTASUL 150ML CHEIRO PARA AMARELA","7896369615084",2.59,0,"mercearia",1
2090,"MOLHO PIM G OURO 140ML EXT FORTE PET","7896712501132",2.67,0,"mercearia",1
16214,"MOLHO PIM GOTA 150ML PET VERDE MARATA","7898286191320",2.85,0,"mercearia",1
4377,"MOLHO PIM GOTA 150ML PET VERM MARATA","7898286190316",3.75,0,"mercearia",1
7302,"MOLHO PIM HEMMER 150ML AMARELA","7891031403211",3,0,"mercearia",1
251,"MOLHO PIM KENKO 150ML EXT PICANTE PET","7896007811298",4.5,0,"mercearia",1
252,"MOLHO PIM KENKO 150ML SALSA AJI PET","8260079",2.75,0,"mercearia",1
2113,"MOLHO PIM KENKO 150ML TRAD PET","7896007811304",3.22,0,"mercearia",1
13070,"MOLHO PIM LUCIA 150ML TUCUPI","20230012",3.22,0,"mercearia",1
4487,"MOLHO PIM MARIZA 150ML PET AMARELA","7896369631770",3.95,0,"mercearia",1
7303,"MOLHO PIM MARIZA 150ML PET VERM","7896369618665",2.95,0,"mercearia",1
4376,"MOLHO PIM MARIZA 150ML VIDRO CHEIRO PARA AMARELA","7896369616227",4.25,0,"mercearia",1
11360,"MOLHO PIM PAI DEGUA 150ML PET VERM EXT FORTE","7897518200311",2.22,0,"mercearia",1
19168,"MOLHO PIM PALMEIRAS 150ML","7898366930290",3,0,"mercearia",1
10122,"MOLHO PIM PRINCESA 150ML AO LEITE","7897962901154",3.5,0,"mercearia",1
8026,"MOLHO PIM QUERO 150ML VERMELHA","7896102509021",3,0,"mercearia",1
11288,"MOLHO PIM SADIO 150ML PET VERM","7899518200094",2.22,0,"mercearia",1
3007,"MOLHO PRONT PREDILE 340G TOMATE TRAD SACHE","7896292303003",1.99,0,"mercearia",1
4148,"MOLHO PRONT PREDILEC340G BOLONHESA SACHE","7896292307001",3.11,0,"mercearia",1
9815,"MOLHO PRONT QUERO 340G BOLONHESA SACHE","7896102501919",3.22,0,"mercearia",1
9816,"MOLHO PRONT QUERO 340G H DOG SACHE","7896102501988",3.22,0,"mercearia",1
9814,"MOLHO PRONT QUERO 340G MANJERICAO SACHE","7896102501889",2.9,0,"mercearia",1
9813,"MOLHO PRONT QUERO 340G PARMESIANA SACHE","7896102501940",2.9,0,"mercearia",1
9817,"MOLHO PRONT QUERO 340G PIZZA SACHE","7896102501933",3.22,0,"mercearia",1
304,"MOLHO PRONT QUERO 340G TRAD SACHE","7896102509410",2.72,0,"mercearia",1
10738,"MOLHO PRONTO FUGINI 250G BRANCO","7897517206727",3.75,0,"mercearia",1
280,"MOLHO PRONTO MARATA 340G BOLONHESA SACHE","7898286190668",2.31,0,"mercearia",1
2932,"MOLHO PRONTO MARATA 340G DOGAO SACHE","7898286191146",2.5,0,"mercearia",1
8957,"MOLHO PRONTO MARATA 340G NAPIL SACHE","7898286191160",2.5,0,"mercearia",1
8958,"MOLHO PRONTO MARATA 340G PIZZA SACHE","7898286190651",2.5,0,"mercearia",1
282,"MOLHO PRONTO POMAROLA 340G AZEITONA SACHE","7896036096062",3.5,0,"mercearia",1
2094,"MOLHO PRONTO PREDILECTA 240G BRANCO SACHE","7896292309517",4.39,0,"mercearia",1
3316,"MOLHO PRONTO QUERO 200G 3EM1 FRANCO","7896102500677",3.75,0,"mercearia",1
283,"MOLHO PRONTO QUERO 340G PIZZA SACHE","7896102507188",2.25,0,"mercearia",1
9811,"MOLHO PROT QUERO 340G E FINAS SACHE","7896102501971",2.68,0,"mercearia",1
5975,"MOLHO SHOYU 150ML FR SUL PET MARIZA","7896369615121",2.99,0,"mercearia",1
5401,"MOLHO SHOYU 150ML MARIZA PET","7896369631664",3.22,0,"mercearia",1
14294,"MOLHO SHOYU 150ML REGINA PET","7896108300424",3,0,"mercearia",1
13998,"MOLHO SHOYU 150ML SADIO PET","7897518200083",2.22,0,"mercearia",1
13590,"MOLHO SHOYU 150ML SAKURA LIGHT","7896007800056",4.9,0,"mercearia",1
751,"MOLHO SHOYU 150ML SAKURA PET","7896007811007",4.95,0,"mercearia",1
12412,"MOLHO SHOYU 500ML FREDAO PET","7898677310163",5.5,0,"mercearia",1
6301,"MOLHO SHOYU 500ML SAKURA PET","7896007800001",12,0,"mercearia",1
257,"MOLHO SHOYU AJI NO 150ML SAKURA PET","7896007811021",4.5,0,"mercearia",1
6705,"MOLHO SHOYU AJI NO 500ML SAKURA PET","7896007800025",17,0,"mercearia",1
12994,"MOLHO SHOYU FREDAO 150ML PREMIUM","7898677310156",3.5,0,"mercearia",1
1882,"MOLHO SHOYU GOTA 150ML MARATA PET","7898286190354",3.75,0,"mercearia",1
11354,"MOLHO SHOYU PAIDEGUA 150ML SAKURA PET","7897518200304",2.22,0,"mercearia",1
14384,"MOLHO SHOYU SATIS 150ML PET","7891132008391",4.5,0,"mercearia",1
5954,"MOLHO SHOYU SATIS 500ML AJINOMOTO PET","7891132008407",12.9,0,"mercearia",1
11150,"MOLHO TOM BONAMESA 300G H DOG SACHE","7899659901065",3.25,0,"mercearia",1
16213,"MOLHO TOM BONARE 300 MANJERICAO SACHE","7899659901072",2.72,0,"mercearia",1
12163,"MOLHO TOM BONARE 300G BOLONHESA SACHE","7899659901058",3.5,0,"mercearia",1
12021,"MOLHO TOM BONARE 300G TRAD SACHE","7899659901096",2.5,0,"mercearia",1
6152,"MOLHO TOM BONARE 340 MANJERICAO SACHE","7898905153678",2.25,0,"mercearia",1
6154,"MOLHO TOM BONARE 340 PIZZA SACHE","7898905153685",2.25,0,"mercearia",1
9680,"MOLHO TOM BONARE 340G H DOG SACHE","7898905153708",2.46,0,"mercearia",1
15221,"MOLHO TOM CEPERA 300G TRAD SACHE","7896025805149",2,0,"mercearia",1
18319,"MOLHO TOM HEINZ 240G TRAD SC","7896102503814",2.99,0,"mercearia",1
14830,"MOLHO TOM HEMMER 300G TRAD SACHE","7896102502145",3.64,0,"mercearia",1
15220,"MOLHO TOM KNORR 300G TRAD SACHE","7896025805323",2.5,0,"mercearia",1
13361,"MOLHO TOM MARATA 300G PIZZASACHE","7898286191405",3.22,0,"mercearia",1
19188,"MOLHO TOM MARATA 300G TRAD","7898286191399",2,0,"mercearia",1
12627,"MOLHO TOM OLE 300G TRAD SACHE","7891032014621",2.75,0,"mercearia",1
12235,"MOLHO TOM PALADORI 300G TRAD SACHE","7899659900938",2,0,"mercearia",1
9202,"MOLHO TOM PALMEIRON 340G TRAD SACHE","7898366932768",2.5,0,"mercearia",1
291,"MOLHO TOM POMAROLA 260G TRAD CX","7896036095096",2.85,0,"mercearia",1
8237,"MOLHO TOM POMAROLA 300G CLASSICO SC","7896036036051",5.49,0,"mercearia",1
18726,"MOLHO TOM PREDILECTA 300G HOT DOG","7896292334052",3,0,"mercearia",1
18727,"MOLHO TOM PREDILECTA 300G PIZZA","7896292334113",3,0,"mercearia",1
13360,"MOLHO TOM PREDILECTA 300G TRAD SACHE","7896292333000",2.5,0,"mercearia",1
12687,"MOLHO TOM PREDILECTA 340G MANJERICAO","7896292334076",2.75,0,"mercearia",1
6219,"MOLHO TOM PREDILECTA 340G PIZZA","7896292304222",2.25,0,"mercearia",1
12688,"MOLHO TOM PREDILECTA 340G YAKISSOBA","7896292307544",4.25,0,"mercearia",1
19732,"MOLHO TOM QUERO 240G BOLONHESA SACHE","7896102503739",3,0,"mercearia",1
17218,"MOLHO TOM QUERO 240G TRAD SACHE","7896102503661",2.64,0,"mercearia",1
6618,"MOLHO TOM QUERO 260G POLPA CX","7896102502947",2.22,0,"mercearia",1
9100,"MOLHO TOM QUERO 300G TRAD SACHE PRONTO","7896102501872",3.37,0,"mercearia",1
281,"MOLHO TOM QUERO 340G MANJERICAO SACHE","7896102507171",3,0,"mercearia",1
12267,"MOLHO TOM SADIO 300G MANJERICAO SC","7897518202650",2.22,0,"mercearia",1
15398,"MOLHO TOM STELLA 300G H DOG SACHE","7898930142586",2.22,0,"mercearia",1
18358,"MOLHO TOM TAMBAU 300G AZEITONA SACHE","7896945403203",3.75,0,"mercearia",1
12316,"MOLHO TOM TAMBAU 300G HOT DOG SACHE","7896945403197",3,0,"mercearia",1
12079,"MOLHO TOM TAMBAU 300G MANJERICAO SACHE","7896945403135",3,0,"mercearia",1
14540,"MOLHO TOM TAMBAU 300G TRAD SACHE","7896945403111",3.22,0,"mercearia",1
3082,"MOLHO TOM TAMBAU 340G MANJERICAO SACHE","7896945402077",2.2,0,"mercearia",1
3927,"MOLHO TOM TAMBAU 340G PIZZA SACHE","7896945401582",2.25,0,"mercearia",1
6153,"MOLHO TOM TAMBAU 340G TRAD SACHE","7896945401575",2.5,0,"mercearia",1
17305,"MOLHO TOM TAMBAU BOLONHESA SACHE","7896945403166",3.75,0,"mercearia",1
12511,"MOLHO TOM TARANTELA 300G BOLONHESA SACHE","7896036099520",3.17,0,"mercearia",1
15214,"MOLHO TOM TARANTELA 300G ERVAS FINAS SC","7896036099506",3.22,0,"mercearia",1
16212,"MOLHO TOM TARANTELA 300G PIZZA SACHE","7896036099490",3.43,0,"mercearia",1
12512,"MOLHO TOM TARANTELA 300G TRAD SACHE","7896036099544",2.33,0,"mercearia",1
9679,"MOLHO TOM TARANTELA 340G BOLONHESA SACHE","7896036097052",3.22,0,"mercearia",1
